frame# 1    1822944988 []
frame# 374  1822957422 [(625, 451, 1, 4), (601, 452, 0, 4), (646, 459, 2, 5), (580, 458, 1, 4), (561, 471, 2, 5), (661, 476, 2, 5), (552, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (558, 539, 2, 5), (661, 547, 1, 4), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (620, 570, 1, 4)]
frame# 375  1822957455 [(625, 450, 1, 4), (580, 457, 1, 5), (600, 450, 0, 4), (646, 459, 2, 5), (561, 471, 2, 5), (662, 476, 2, 5), (552, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (558, 539, 2, 5), (661, 547, 1, 4), (575, 559, 1, 4), (594, 566, 2, 6), (643, 563, 1, 4), (620, 571, 1, 4)]
frame# 376  1822957488 [(599, 449, 0, 4), (625, 450, 1, 4), (580, 457, 1, 5), (644, 459, 2, 6), (561, 471, 2, 6), (661, 476, 2, 5), (551, 492, 2, 5), (668, 499, 2, 5), (548, 520, 0, 4), (668, 525, 1, 4), (556, 539, 2, 4), (660, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (642, 563, 1, 4), (621, 570, 1, 4)]
frame# 377  1822957522 [(625, 450, 1, 4), (599, 451, 0, 4), (581, 457, 1, 4), (644, 459, 2, 5), (561, 471, 2, 6), (661, 476, 2, 5), (550, 492, 2, 5), (668, 498, 2, 5), (548, 520, 0, 4), (668, 516, 2, 1), (668, 525, 1, 4), (555, 538, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 565, 2, 6), (642, 563, 1, 4), (620, 571, 1, 5)]
frame# 378  1822957555 [(599, 450, 0, 4), (624, 449, 1, 4), (580, 457, 1, 5), (644, 459, 2, 5), (560, 471, 2, 5), (660, 475, 2, 5), (550, 491, 2, 5), (667, 498, 2, 5), (547, 520, 0, 4), (668, 523, 1, 4), (555, 538, 2, 5), (660, 545, 1, 5), (574, 558, 1, 4), (641, 562, 1, 5), (620, 570, 1, 5), (593, 565, 2, 6)]
frame# 379  1822957588 [(598, 450, 0, 4), (624, 450, 1, 4), (580, 457, 1, 5), (644, 459, 2, 5), (561, 470, 2, 5), (659, 476, 2, 5), (549, 491, 2, 5), (667, 498, 2, 5), (547, 520, 0, 4), (668, 523, 1, 4), (555, 538, 2, 5), (660, 545, 1, 5), (574, 558, 1, 4), (641, 561, 1, 4), (594, 565, 2, 6), (619, 570, 1, 5)]
frame# 380  1822957622 [(598, 450, 0, 4), (624, 450, 1, 4), (580, 457, 1, 5), (644, 458, 2, 5), (560, 470, 2, 5), (659, 476, 2, 5), (549, 491, 2, 5), (667, 498, 2, 5), (547, 520, 0, 4), (668, 523, 1, 4), (555, 538, 2, 5), (659, 545, 1, 5), (574, 558, 1, 4), (641, 561, 1, 4), (619, 571, 1, 4), (594, 565, 2, 5)]
frame# 381  1822957655 [(599, 449, 0, 4), (624, 449, 1, 4), (579, 457, 1, 5), (644, 459, 2, 5), (560, 470, 2, 5), (660, 476, 2, 5), (550, 492, 2, 5), (667, 497, 2, 5), (547, 520, 0, 4), (669, 523, 1, 4), (555, 538, 2, 5), (659, 545, 1, 5), (574, 558, 1, 4), (640, 562, 1, 4), (619, 571, 1, 4), (593, 565, 2, 5)]
frame# 382  1822957688 [(599, 449, 0, 4), (623, 449, 1, 4), (580, 458, 1, 4), (644, 459, 2, 6), (559, 471, 2, 5), (659, 477, 2, 5), (550, 492, 2, 5), (668, 498, 2, 5), (548, 520, 0, 4), (668, 525, 1, 4), (556, 538, 2, 5), (659, 547, 1, 4), (574, 558, 1, 4), (641, 563, 1, 4), (594, 566, 2, 5), (619, 571, 1, 4)]
frame# 383  1822957722 [(624, 449, 1, 5), (599, 451, 0, 4), (580, 458, 1, 4), (644, 459, 2, 6), (560, 471, 2, 6), (660, 477, 2, 5), (549, 492, 2, 5), (668, 499, 2, 6), (548, 521, 0, 4), (668, 525, 1, 5), (556, 538, 2, 5), (659, 546, 1, 4), (641, 561, 1, 4), (574, 558, 1, 4), (594, 566, 2, 6), (619, 570, 1, 5)]
frame# 384  1822957755 [(624, 451, 1, 4), (600, 452, 0, 4), (580, 458, 1, 4), (644, 459, 2, 6), (560, 472, 2, 6), (660, 478, 2, 5), (549, 493, 2, 4), (668, 500, 2, 6), (548, 522, 0, 4), (668, 524, 1, 5), (556, 539, 2, 5), (660, 546, 1, 5), (572, 552, 2, 1), (641, 562, 1, 4), (574, 560, 1, 3), (593, 567, 2, 6), (620, 570, 1, 4)]
frame# 385  1822957788 [(580, 458, 1, 4), (645, 460, 2, 6), (560, 473, 2, 5), (659, 479, 2, 5), (549, 494, 2, 5), (668, 500, 2, 5), (548, 522, 0, 4), (668, 526, 1, 4), (556, 539, 2, 5), (660, 546, 1, 4), (572, 552, 2, 1), (573, 561, 1, 4), (641, 563, 1, 4), (593, 567, 2, 5), (620, 571, 1, 4), (600, 452, 0, 4), (624, 452, 1, 5)]
frame# 386  1822957822 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 459, 1, 4), (644, 460, 2, 6), (559, 472, 2, 5), (659, 478, 2, 5), (549, 494, 2, 5), (668, 500, 2, 6), (547, 521, 0, 4), (669, 527, 1, 4), (556, 540, 2, 5), (660, 547, 1, 5), (572, 552, 2, 1), (574, 562, 1, 4), (640, 564, 1, 4), (594, 567, 2, 6), (620, 572, 1, 5)]
frame# 387  1822957855 [(599, 452, 0, 4), (624, 452, 1, 5), (581, 458, 1, 4), (644, 461, 2, 5), (560, 474, 2, 5), (659, 478, 2, 5), (550, 495, 2, 5), (668, 500, 2, 5), (547, 522, 0, 4), (669, 526, 1, 4), (557, 540, 2, 5), (660, 547, 1, 4), (574, 562, 1, 4), (594, 567, 2, 5), (641, 564, 1, 4), (620, 572, 1, 4)]
frame# 388  1822957888 [(625, 453, 1, 4), (580, 458, 1, 5), (600, 454, 0, 4), (645, 461, 2, 6), (560, 474, 2, 6), (661, 479, 2, 6), (550, 495, 2, 5), (669, 500, 2, 5), (548, 521, 0, 4), (670, 526, 1, 4), (557, 540, 2, 4), (660, 547, 1, 4), (574, 561, 1, 4), (594, 568, 2, 5), (642, 565, 1, 4), (620, 572, 1, 4)]
frame# 389  1822957922 [(624, 452, 1, 5), (600, 453, 0, 4), (580, 458, 1, 4), (560, 473, 2, 5), (646, 461, 2, 5), (661, 479, 2, 6), (551, 495, 2, 5), (669, 500, 2, 5), (548, 522, 0, 4), (670, 526, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (594, 568, 2, 5), (643, 564, 1, 4), (620, 571, 1, 4)]
frame# 390  1822957955 [(624, 452, 1, 5), (600, 453, 0, 3), (580, 458, 1, 5), (646, 461, 2, 5), (661, 479, 2, 5), (560, 473, 2, 5), (551, 495, 2, 5), (670, 500, 2, 5), (544, 518, 0, 1), (549, 523, 0, 3), (671, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 391  1822957988 [(625, 452, 1, 4), (600, 453, 0, 3), (580, 458, 1, 4), (646, 460, 2, 5), (662, 479, 2, 5), (561, 473, 2, 5), (552, 493, 2, 4), (670, 500, 2, 5), (544, 518, 0, 1), (671, 527, 1, 4), (549, 523, 0, 3), (558, 539, 2, 4), (660, 546, 1, 5), (575, 561, 1, 4), (643, 564, 1, 4), (595, 567, 2, 6), (621, 570, 1, 4)]
frame# 392  1822958022 [(600, 451, 0, 4), (627, 453, 1, 4), (580, 457, 1, 4), (646, 460, 2, 5), (562, 472, 2, 5), (662, 478, 2, 5), (552, 493, 2, 4), (670, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 6), (620, 571, 1, 4)]
frame# 393  1822958055 [(627, 452, 1, 4), (600, 452, 0, 4), (580, 458, 1, 4), (646, 459, 2, 5), (562, 471, 2, 5), (662, 478, 2, 5), (552, 494, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (558, 539, 2, 5), (660, 546, 1, 4), (575, 560, 1, 4), (644, 563, 1, 4), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 394  1822958088 [(626, 451, 1, 4), (600, 452, 0, 4), (580, 457, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 478, 2, 6), (552, 494, 2, 5), (669, 499, 2, 5), (670, 526, 1, 5), (548, 522, 0, 3), (557, 539, 2, 5), (660, 546, 1, 4), (575, 560, 1, 4), (643, 562, 1, 5), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 395  1822958122 [(625, 451, 1, 4), (601, 452, 0, 4), (645, 458, 2, 5), (580, 458, 1, 4), (561, 470, 2, 5), (662, 477, 2, 5), (552, 492, 2, 4), (669, 499, 2, 5), (670, 525, 1, 4), (548, 522, 0, 4), (557, 539, 2, 5), (660, 547, 1, 4), (575, 559, 1, 4), (643, 562, 1, 4), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 396  1822958155 [(625, 451, 1, 4), (600, 451, 0, 4), (646, 459, 2, 5), (580, 458, 1, 4), (561, 471, 2, 5), (661, 476, 2, 5), (551, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (558, 539, 2, 5), (661, 547, 1, 4), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (620, 570, 1, 4)]
frame# 397  1822958188 [(581, 458, 1, 4), (600, 450, 0, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 477, 2, 5), (552, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 547, 1, 4), (575, 559, 1, 4), (594, 566, 2, 6), (643, 563, 1, 4), (620, 570, 1, 5), (624, 450, 1, 4)]
frame# 398  1822958222 [(599, 450, 0, 4), (624, 449, 1, 4), (580, 458, 1, 5), (645, 459, 2, 6), (561, 471, 2, 6), (660, 477, 2, 5), (550, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (555, 538, 2, 5), (660, 546, 1, 5), (575, 558, 1, 4), (641, 563, 1, 4), (594, 565, 2, 5), (620, 571, 1, 5)]
frame# 399  1822958255 [(599, 449, 0, 4), (624, 449, 1, 4), (580, 457, 1, 5), (644, 459, 2, 5), (560, 470, 2, 5), (660, 476, 2, 5), (550, 492, 2, 5), (667, 497, 2, 5), (547, 520, 0, 4), (668, 524, 1, 4), (555, 538, 2, 5), (659, 545, 1, 5), (574, 558, 1, 4), (641, 562, 1, 4), (619, 571, 1, 4), (594, 565, 2, 5)]
frame# 400  1822958288 [(599, 450, 0, 4), (624, 449, 1, 4), (580, 457, 1, 5), (644, 459, 2, 5), (560, 470, 2, 5), (660, 476, 2, 6), (549, 491, 2, 5), (667, 497, 2, 4), (547, 520, 0, 4), (668, 524, 1, 4), (659, 545, 1, 5), (555, 538, 2, 5), (574, 558, 1, 4), (641, 562, 1, 4), (619, 571, 1, 4), (594, 565, 2, 5)]
frame# 401  1822958322 [(599, 450, 0, 4), (624, 449, 1, 4), (579, 457, 1, 5), (644, 459, 2, 5), (559, 471, 2, 5), (660, 476, 2, 6), (550, 491, 2, 5), (668, 497, 2, 4), (547, 520, 0, 4), (668, 524, 1, 4), (659, 546, 1, 5), (555, 538, 2, 5), (573, 557, 1, 4), (640, 562, 1, 4), (618, 571, 1, 4), (594, 565, 2, 6)]
frame# 402  1822958355 [(599, 449, 0, 4), (624, 449, 1, 4), (579, 457, 1, 5), (644, 459, 2, 6), (559, 471, 2, 6), (660, 476, 2, 5), (549, 491, 2, 5), (667, 497, 2, 5), (547, 520, 0, 4), (668, 525, 1, 5), (555, 537, 2, 4), (659, 547, 1, 4), (573, 557, 1, 4), (641, 563, 1, 4), (593, 566, 2, 6), (619, 571, 1, 4)]
frame# 403  1822958388 [(624, 449, 1, 4), (598, 450, 0, 4), (578, 458, 1, 4), (644, 459, 2, 6), (559, 471, 2, 6), (660, 477, 2, 5), (549, 491, 2, 5), (668, 499, 2, 6), (547, 520, 0, 4), (668, 524, 1, 5), (555, 539, 2, 5), (659, 547, 1, 4), (573, 558, 1, 4), (641, 562, 1, 4), (594, 567, 2, 6), (619, 570, 1, 5)]
frame# 404  1822958422 [(623, 450, 1, 5), (599, 451, 0, 4), (578, 458, 1, 4), (643, 459, 2, 6), (559, 471, 2, 6), (660, 477, 2, 5), (549, 492, 2, 5), (667, 500, 2, 6), (548, 521, 0, 4), (668, 525, 1, 5), (556, 539, 2, 5), (660, 546, 1, 5), (573, 558, 1, 4), (641, 561, 1, 4), (593, 567, 2, 6), (619, 570, 1, 4)]
frame# 405  1822958455 [(624, 450, 1, 4), (600, 452, 0, 4), (580, 458, 1, 4), (644, 460, 2, 6), (560, 472, 2, 6), (660, 479, 2, 6), (550, 494, 2, 5), (668, 500, 2, 6), (548, 522, 0, 4), (668, 525, 1, 5), (556, 539, 2, 5), (660, 546, 1, 4), (573, 559, 1, 4), (641, 562, 1, 4), (593, 567, 2, 6), (620, 570, 1, 4)]
frame# 406  1822958488 [(600, 452, 0, 4), (624, 452, 1, 5), (580, 458, 1, 4), (644, 459, 2, 5), (560, 472, 2, 5), (659, 479, 2, 5), (549, 494, 2, 5), (668, 500, 2, 5), (547, 521, 0, 4), (668, 526, 1, 4), (556, 539, 2, 5), (660, 547, 1, 5), (574, 562, 1, 4), (641, 563, 1, 4), (592, 567, 2, 5), (620, 569, 1, 4)]
frame# 407  1822958522 [(600, 452, 0, 4), (624, 452, 1, 5), (581, 457, 1, 4), (645, 461, 2, 5), (560, 473, 2, 5), (659, 479, 2, 5), (550, 494, 2, 5), (668, 499, 2, 5), (547, 520, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 4), (574, 561, 1, 4), (642, 563, 1, 4), (593, 567, 2, 5), (620, 570, 1, 4)]
frame# 408  1822958555 [(600, 452, 0, 4), (624, 452, 1, 5), (581, 458, 1, 5), (646, 460, 2, 5), (660, 479, 2, 5), (560, 473, 2, 5), (551, 494, 2, 5), (669, 500, 2, 5), (544, 517, 0, 2), (549, 523, 0, 3), (671, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 5), (572, 552, 2, 1), (574, 561, 1, 4), (643, 564, 1, 4), (595, 567, 2, 5), (620, 570, 1, 4)]
frame# 409  1822958588 [(625, 452, 1, 4), (600, 452, 0, 4), (580, 458, 1, 4), (646, 460, 2, 5), (561, 473, 2, 5), (662, 478, 2, 5), (552, 493, 2, 4), (670, 500, 2, 5), (671, 526, 1, 4), (548, 522, 0, 3), (557, 539, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 564, 1, 4), (595, 567, 2, 6), (620, 570, 1, 4)]
frame# 410  1822958622 [(575, 561, 1, 4), (644, 563, 1, 4), (596, 567, 2, 5), (620, 571, 1, 5), (600, 452, 0, 4), (627, 453, 1, 4), (580, 457, 1, 4), (646, 460, 2, 5), (562, 472, 2, 6), (662, 478, 2, 5), (552, 493, 2, 4), (670, 499, 2, 5), (548, 521, 0, 3), (671, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 5)]
frame# 411  1822958655 [(627, 453, 1, 4), (600, 452, 0, 4), (580, 457, 1, 4), (646, 460, 2, 6), (661, 478, 2, 5), (562, 472, 2, 5), (551, 493, 2, 5), (670, 500, 2, 5), (671, 526, 1, 5), (548, 522, 0, 4), (558, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (644, 564, 1, 4), (595, 567, 2, 6), (620, 569, 1, 4)]
frame# 412  1822958688 [(626, 452, 1, 5), (600, 453, 0, 3), (580, 457, 1, 4), (646, 460, 2, 6), (661, 478, 2, 5), (562, 473, 2, 6), (551, 493, 2, 5), (670, 500, 2, 5), (671, 526, 1, 5), (548, 522, 0, 4), (558, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (644, 563, 1, 5), (595, 567, 2, 5), (620, 570, 1, 4)]
frame# 413  1822958722 [(627, 452, 1, 5), (600, 453, 0, 3), (580, 457, 1, 4), (646, 460, 2, 5), (562, 472, 2, 5), (661, 478, 2, 5), (552, 493, 2, 4), (670, 499, 2, 5), (548, 522, 0, 4), (671, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (595, 567, 2, 5), (620, 571, 1, 4)]
frame# 414  1822958755 [(600, 452, 0, 3), (627, 452, 1, 4), (580, 457, 1, 4), (646, 459, 2, 5), (561, 471, 2, 5), (662, 478, 2, 5), (552, 494, 2, 5), (669, 498, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 4), (575, 560, 1, 4), (644, 563, 1, 4), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 415  1822958788 [(625, 451, 1, 4), (600, 452, 0, 4), (646, 459, 2, 5), (580, 457, 1, 4), (561, 471, 2, 5), (662, 479, 2, 5), (552, 494, 2, 5), (670, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 560, 1, 4), (643, 562, 1, 5), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 416  1822958822 [(624, 450, 1, 4), (601, 453, 0, 3), (645, 459, 2, 5), (580, 458, 1, 4), (561, 471, 2, 5), (660, 478, 2, 5), (552, 494, 2, 5), (669, 499, 2, 6), (548, 522, 0, 4), (670, 525, 1, 4), (557, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 417  1822958855 [(625, 450, 1, 4), (601, 451, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 477, 2, 5), (552, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 524, 1, 5), (556, 539, 2, 5), (661, 547, 1, 4), (575, 559, 1, 4), (594, 566, 2, 6), (643, 563, 1, 4), (621, 570, 1, 4)]
frame# 418  1822958888 [(599, 450, 0, 4), (624, 449, 1, 4), (581, 457, 1, 4), (645, 459, 2, 6), (561, 471, 2, 6), (661, 477, 2, 5), (550, 492, 2, 5), (668, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (555, 538, 2, 5), (660, 545, 1, 5), (574, 558, 1, 4), (641, 563, 1, 4), (593, 565, 2, 6), (620, 571, 1, 5)]
frame# 419  1822958922 [(599, 450, 0, 4), (624, 449, 1, 4), (580, 457, 1, 5), (644, 459, 2, 5), (560, 470, 2, 5), (660, 476, 2, 5), (549, 491, 2, 5), (667, 497, 2, 5), (547, 520, 0, 4), (668, 524, 1, 4), (555, 538, 2, 5), (659, 545, 1, 5), (574, 558, 1, 4), (641, 563, 1, 4), (594, 565, 2, 5), (619, 571, 1, 4)]
frame# 420  1822958955 [(599, 450, 0, 4), (624, 449, 1, 4), (580, 457, 1, 5), (644, 459, 2, 5), (559, 471, 2, 5), (660, 476, 2, 5), (550, 491, 2, 5), (668, 498, 2, 5), (547, 520, 0, 4), (668, 525, 1, 5), (556, 537, 2, 5), (659, 547, 1, 4), (573, 558, 1, 4), (641, 563, 1, 4), (594, 566, 2, 6), (619, 571, 1, 4)]
frame# 421  1822958988 [(598, 450, 0, 4), (624, 449, 1, 4), (579, 458, 1, 4), (644, 459, 2, 6), (559, 471, 2, 6), (659, 477, 2, 5), (549, 491, 2, 5), (668, 499, 2, 6), (547, 520, 0, 4), (668, 524, 1, 5), (556, 538, 2, 5), (659, 547, 1, 4), (573, 558, 1, 4), (641, 562, 1, 4), (593, 567, 2, 6), (619, 571, 1, 4)]
frame# 422  1822959022 [(623, 450, 1, 4), (599, 451, 0, 4), (578, 458, 1, 4), (644, 459, 2, 6), (559, 471, 2, 6), (660, 477, 2, 5), (549, 491, 2, 5), (668, 499, 2, 6), (547, 521, 0, 3), (667, 524, 1, 5), (555, 539, 2, 5), (659, 547, 1, 4), (572, 557, 1, 4), (640, 562, 1, 4), (593, 566, 2, 6), (619, 570, 1, 4)]
frame# 423  1822959055 [(623, 450, 1, 4), (599, 451, 0, 4), (578, 458, 1, 4), (643, 459, 2, 6), (559, 471, 2, 6), (660, 477, 2, 5), (549, 491, 2, 5), (668, 500, 2, 6), (547, 521, 0, 3), (668, 524, 1, 4), (555, 539, 2, 5), (659, 547, 1, 4), (572, 557, 1, 4), (640, 562, 1, 4), (593, 566, 2, 6), (619, 570, 1, 4)]
frame# 424  1822959088 [(599, 451, 0, 4), (643, 459, 2, 6), (579, 459, 1, 4), (560, 471, 2, 6), (660, 477, 2, 5), (549, 492, 2, 5), (668, 500, 2, 6), (548, 521, 0, 4), (668, 525, 1, 5), (555, 539, 2, 5), (659, 547, 1, 4), (573, 558, 1, 4), (641, 562, 1, 4), (594, 567, 2, 6), (619, 570, 1, 4), (623, 450, 1, 5)]
frame# 425  1822959122 [(624, 450, 1, 5), (600, 452, 0, 4), (581, 458, 1, 4), (644, 459, 2, 6), (559, 472, 2, 5), (659, 477, 2, 5), (549, 492, 2, 5), (668, 499, 2, 6), (548, 521, 0, 4), (668, 524, 1, 4), (556, 538, 2, 5), (660, 546, 1, 5), (574, 558, 1, 4), (641, 561, 1, 4), (594, 566, 2, 6), (619, 570, 1, 5)]
frame# 426  1822959155 [(624, 451, 1, 5), (600, 452, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (560, 471, 2, 6), (660, 478, 2, 5), (550, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (660, 546, 1, 5), (574, 559, 1, 4), (642, 561, 1, 5), (594, 566, 2, 6), (620, 570, 1, 4)]
frame# 427  1822959188 [(625, 451, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (552, 493, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 525, 1, 4), (557, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (642, 563, 1, 4), (593, 566, 2, 5), (620, 569, 1, 5)]
frame# 428  1822959222 [(624, 452, 1, 4), (581, 457, 1, 4), (600, 452, 0, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 479, 2, 6), (552, 494, 2, 4), (670, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 429  1822959255 [(600, 451, 0, 4), (625, 453, 1, 4), (580, 457, 1, 4), (646, 459, 2, 5), (662, 478, 2, 5), (561, 472, 2, 5), (552, 493, 2, 4), (669, 499, 2, 5), (548, 521, 0, 3), (670, 527, 1, 4), (557, 539, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 564, 1, 4), (595, 567, 2, 6), (620, 570, 1, 4)]
frame# 430  1822959288 [(627, 453, 1, 4), (600, 453, 0, 3), (580, 458, 1, 4), (646, 460, 2, 5), (662, 479, 2, 5), (561, 473, 2, 6), (551, 493, 2, 4), (670, 500, 2, 5), (671, 527, 1, 4), (548, 521, 0, 4), (558, 539, 2, 4), (660, 546, 1, 5), (575, 561, 1, 4), (644, 564, 1, 4), (595, 567, 2, 6), (620, 570, 1, 4)]
frame# 431  1822959322 [(626, 452, 1, 5), (600, 453, 0, 4), (580, 458, 1, 4), (646, 461, 2, 6), (661, 479, 2, 5), (561, 473, 2, 6), (551, 493, 2, 5), (670, 500, 2, 5), (671, 527, 1, 4), (548, 521, 0, 4), (558, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 564, 1, 4), (595, 567, 2, 5), (620, 570, 1, 4)]
frame# 432  1822959355 [(626, 452, 1, 5), (600, 453, 0, 4), (580, 458, 1, 4), (646, 460, 2, 5), (661, 478, 2, 5), (561, 473, 2, 5), (551, 493, 2, 5), (670, 500, 2, 5), (671, 527, 1, 4), (548, 521, 0, 4), (557, 540, 2, 4), (660, 546, 1, 5), (576, 561, 1, 4), (644, 563, 1, 5), (595, 567, 2, 5), (620, 570, 1, 5)]
frame# 433  1822959388 [(627, 452, 1, 5), (600, 453, 0, 3), (580, 457, 1, 4), (646, 460, 2, 5), (562, 472, 2, 5), (661, 478, 2, 5), (552, 493, 2, 5), (670, 499, 2, 5), (548, 522, 0, 4), (671, 526, 1, 5), (558, 540, 2, 5), (660, 546, 1, 4), (576, 561, 1, 4), (644, 563, 1, 4), (595, 568, 2, 6), (620, 571, 1, 4)]
frame# 434  1822959422 [(600, 452, 0, 3), (627, 452, 1, 4), (579, 457, 1, 4), (646, 459, 2, 5), (562, 472, 2, 5), (662, 478, 2, 5), (552, 494, 2, 5), (670, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 4), (575, 560, 1, 5), (644, 563, 1, 4), (595, 568, 2, 6), (620, 571, 1, 4)]
frame# 435  1822959455 [(626, 452, 1, 5), (580, 457, 1, 4), (600, 452, 0, 4), (645, 459, 2, 5), (562, 471, 2, 5), (662, 479, 2, 5), (552, 494, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 539, 2, 5), (660, 546, 1, 4), (575, 560, 1, 4), (644, 562, 1, 4), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 436  1822959488 [(625, 452, 1, 4), (600, 452, 0, 4), (645, 459, 2, 5), (580, 458, 1, 4), (561, 471, 2, 5), (662, 479, 2, 6), (552, 494, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 539, 2, 5), (660, 546, 1, 5), (575, 560, 1, 4), (643, 562, 1, 5), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 437  1822959522 [(624, 451, 1, 4), (581, 457, 1, 4), (601, 452, 0, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (552, 494, 2, 5), (669, 499, 2, 6), (548, 522, 0, 4), (669, 526, 1, 4), (557, 539, 2, 5), (661, 545, 1, 5), (575, 560, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (621, 569, 1, 5)]
frame# 438  1822959555 [(600, 452, 0, 4), (624, 451, 1, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 472, 2, 6), (660, 478, 2, 5), (669, 500, 2, 6), (550, 493, 2, 5), (548, 522, 0, 4), (668, 525, 1, 5), (556, 539, 2, 5), (660, 546, 1, 5), (574, 559, 1, 4), (593, 566, 2, 6), (642, 562, 1, 4), (620, 570, 1, 4)]
frame# 439  1822959588 [(624, 451, 1, 5), (600, 452, 0, 4), (581, 458, 1, 4), (644, 459, 2, 6), (559, 472, 2, 5), (659, 477, 2, 5), (550, 492, 2, 5), (668, 499, 2, 6), (548, 520, 0, 4), (668, 524, 1, 4), (556, 539, 2, 5), (660, 546, 1, 5), (574, 558, 1, 4), (641, 562, 1, 4), (594, 566, 2, 6), (619, 570, 1, 5)]
frame# 440  1822959622 [(624, 450, 1, 4), (599, 451, 0, 4), (579, 458, 1, 4), (644, 459, 2, 6), (559, 471, 2, 6), (660, 477, 2, 5), (550, 492, 2, 5), (668, 499, 2, 6), (548, 520, 0, 4), (668, 524, 1, 4), (556, 538, 2, 5), (659, 547, 1, 4), (574, 558, 1, 4), (641, 562, 1, 4), (594, 566, 2, 6), (619, 570, 1, 5)]
